1.058635799978e+00,-3.894441282655e-01,7.616026234500e-03,7.622626234500e-03,2.813470588350e-02,-2.575600000000e-04
-3.894441282655e-01,2.591358279238e+00,8.570600318626e-01,7.181257296256e-02,-4.379999999999e-06,1.700000000000e-07
7.616026234500e-03,8.570600318626e-01,8.813585419876e-01,9.611108308757e-02,-4.379999999998e-06,1.700000000000e-07
7.622626234500e-03,7.181257296256e-02,9.611108308757e-02,2.314372422757e-02,-4.379999999999e-06,1.700000000000e-07
2.813470588350e-02,-4.379999999999e-06,-4.379999999998e-06,-4.379999999999e-06,5.039394405565e-03,9.200000000000e-07
-2.575600000000e-04,1.700000000000e-07,1.700000000000e-07,1.700000000000e-07,9.200000000000e-07,2.575600000000e-04
